sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Damage estimates of more than $25bn suggest it could be the US insurance industry 's most expensive natural disaster ever.	suggest				estimates		{'Number': 'Plur', 'lemma': 'estimate'}	NOUN	suggest				7	[]	"{'sent_id': 'newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0046', 'text': ""Damage estimates of more than $25bn suggest it could be the US insurance industry's most expensive natural disaster ever."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0220', 'extended_role': 'pl'}"	suggests	PL -> SG	Damage estimates of more than $25bn	Damage estimates of more than $25bn suggests it could be the US insurance industry 's most expensive natural disaster ever.	[]	[]	0	0	0	False	False	False	0.0001319522532712	SV-#	eng	PL	SG	SV	verb	+
Secular Arab nationalist group also universally sympathizes with the Palestinians, and those in post-Saddam Iraq are no exception.	sympathize				group		{'lemma': 'group', 'Number': 'Sing'}	NOUN	sympathizes				3	[]	{'sent_id': 'weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0034', 'text': 'Secular Arab nationalist groups also universally sympathize with the Palestinians, and those in post-Saddam Iraq are no exception.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0221', 'extended_role': 'sg'}	sympathize	SG -> PL	Secular Arab nationalist group also universally	Secular Arab nationalist group also universally sympathize with the Palestinians, and those in post-Saddam Iraq are no exception.	[]	[]	0	0	0	False	False	False	6.157771819326144e-05	SV-#	eng	SG	PL	SV	verb	+
Secular Arab nationalist groups also universally sympathize with the Palestinians, and those in post-Saddam Iraq are no exception.	sympathize				groups		{'Number': 'Plur', 'lemma': 'group'}	NOUN	sympathize				3	[]	{'sent_id': 'weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0034', 'text': 'Secular Arab nationalist groups also universally sympathize with the Palestinians, and those in post-Saddam Iraq are no exception.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0221', 'extended_role': 'pl'}	sympathizes	PL -> SG	Secular Arab nationalist groups also universally	Secular Arab nationalist groups also universally sympathizes with the Palestinians, and those in post-Saddam Iraq are no exception.	[]	[]	0	0	0	False	False	False	6.157771819326144e-05	SV-#	eng	PL	SG	SV	verb	+
US and NATO military officer in Kabul says it is too early to say whether Bush ’s tough message was instrumental in persuading Musharraf and the ISI to pressure the Taliban to restrain from disrupting the elections.	say				officer		{'lemma': 'officer', 'Number': 'Sing'}	NOUN	says				3	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0030', 'text': 'US and NATO military officers in Kabul say it is too early to say whether Bush’s tough message was instrumental in persuading Musharraf and the ISI to pressure the Taliban to restrain from disrupting the elections.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0222', 'extended_role': 'sg'}	say	SG -> PL	US and NATO military officer in Kabul	US and NATO military officer in Kabul say it is too early to say whether Bush ’s tough message was instrumental in persuading Musharraf and the ISI to pressure the Taliban to restrain from disrupting the elections.	[]	[]	0	0	0	False	False	False	1.2828691290262798e-06	SV-#	eng	SG	PL	SV	verb	+
US and NATO military officers in Kabul say it is too early to say whether Bush ’s tough message was instrumental in persuading Musharraf and the ISI to pressure the Taliban to restrain from disrupting the elections.	say				officers		{'Number': 'Plur', 'lemma': 'officer'}	NOUN	say				3	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0030', 'text': 'US and NATO military officers in Kabul say it is too early to say whether Bush’s tough message was instrumental in persuading Musharraf and the ISI to pressure the Taliban to restrain from disrupting the elections.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0222', 'extended_role': 'pl'}	says	PL -> SG	US and NATO military officers in Kabul	US and NATO military officers in Kabul says it is too early to say whether Bush ’s tough message was instrumental in persuading Musharraf and the ISI to pressure the Taliban to restrain from disrupting the elections.	[]	[]	0	0	0	False	False	False	1.2828691290262798e-06	SV-#	eng	PL	SG	SV	verb	+
Average campaign for ANA results in CTR of 8–12%.	result				campaign		{'lemma': 'campaign', 'Number': 'Sing'}	NOUN	results				3	[]	{'sent_id': 'en_partut-ud-538', 'text': 'Average campaigns for ANA result in CTR of 8–12%.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0223', 'extended_role': 'sg'}	result	SG -> PL	Average campaign for ANA	Average campaign for ANA result in CTR of 8–12%.	[]	[]	0	0	0	False	False	False	6.157771819326144e-05	SV-#	eng	SG	PL	SV	verb	+
Average campaigns for ANA result in CTR of 8–12%.	result				campaigns		{'Number': 'Plur', 'lemma': 'campaign'}	NOUN	result				3	[]	{'sent_id': 'en_partut-ud-538', 'text': 'Average campaigns for ANA result in CTR of 8–12%.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0223', 'extended_role': 'pl'}	results	PL -> SG	Average campaigns for ANA	Average campaigns for ANA results in CTR of 8–12%.	[]	[]	0	0	0	False	False	False	6.157771819326144e-05	SV-#	eng	PL	SG	SV	verb	+
However US military officers say regular army officer - often Pashtun - leading units of the Frontier Corps who are on the border remains deeply sympathetic to the Taliban and the mullahs of the JUI.	remain				officer		{'lemma': 'officer', 'Number': 'Sing'}	NOUN	remains				18	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0035', 'text': 'However US military officers say regular army officers - many of them Pashtun - leading units of the Frontier Corps who are on the border remain deeply sympathetic to the Taliban and the mullahs of the JUI.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0224', 'extended_role': 'sg'}	remain	SG -> PL	However US military officers say regular army officer - often Pashtun - leading units of the Frontier Corps who are on the border	However US military officers say regular army officer - often Pashtun - leading units of the Frontier Corps who are on the border remain deeply sympathetic to the Taliban and the mullahs of the JUI.	[]	[]	0	0	0	False	False	False	0.0002420898195097	SV-#	eng	SG	PL	SV	verb	+
However US military officers say regular army officers - many of them Pashtun - leading units of the Frontier Corps who are on the border remain deeply sympathetic to the Taliban and the mullahs of the JUI.	remain				officers		{'Number': 'Plur', 'lemma': 'officer'}	NOUN	remain				18	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0035', 'text': 'However US military officers say regular army officers - many of them Pashtun - leading units of the Frontier Corps who are on the border remain deeply sympathetic to the Taliban and the mullahs of the JUI.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0224', 'extended_role': 'pl'}	remains	PL -> SG	However US military officers say regular army officers - many of them Pashtun - leading units of the Frontier Corps who are on the border	However US military officers say regular army officers - many of them Pashtun - leading units of the Frontier Corps who are on the border remains deeply sympathetic to the Taliban and the mullahs of the JUI.	[]	[]	0	0	0	False	False	False	0.0002420898195097	SV-#	eng	PL	SG	SV	verb	+
"Let me try to break this down as simply as I can: a diurnal (active during the day time) reptile like the bearded dragon requires 3 types of ""light,"" UVA, UVB, and heat."	require				reptile		{'lemma': 'reptile', 'Number': 'Sing'}	NOUN	requires				5	[]	"{'sent_id': 'answers-20111108110012AAK8Azy_ans-0011', 'newpar id': 'answers-20111108110012AAK8Azy_ans-p0003', 'text': 'Let me try to break this down as simply as I can: diurnal (active during the day time) reptiles like the bearded dragon require 3 types of ""light,"" UVA, UVB, and heat.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0225', 'extended_role': 'sg'}"	require	SG -> PL	Let me try to break this down as simply as I can: a diurnal (active during the day time) reptile like the bearded dragon	"Let me try to break this down as simply as I can: a diurnal (active during the day time) reptile like the bearded dragon require 3 types of ""light,"" UVA, UVB, and heat."	[]	[]	0	0	0	False	False	False	2.6390450654254907e-05	SV-#	eng	SG	PL	SV	verb	+
"Let me try to break this down as simply as I can: diurnal (active during the day time) reptiles like the bearded dragon require 3 types of ""light,"" UVA, UVB, and heat."	require				reptiles		{'Number': 'Plur', 'lemma': 'reptile'}	NOUN	require				5	[]	"{'sent_id': 'answers-20111108110012AAK8Azy_ans-0011', 'newpar id': 'answers-20111108110012AAK8Azy_ans-p0003', 'text': 'Let me try to break this down as simply as I can: diurnal (active during the day time) reptiles like the bearded dragon require 3 types of ""light,"" UVA, UVB, and heat.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0225', 'extended_role': 'pl'}"	requires	PL -> SG	Let me try to break this down as simply as I can: diurnal (active during the day time) reptiles like the bearded dragon	"Let me try to break this down as simply as I can: diurnal (active during the day time) reptiles like the bearded dragon requires 3 types of ""light,"" UVA, UVB, and heat."	[]	[]	0	0	0	False	False	False	2.6390450654254907e-05	SV-#	eng	PL	SG	SV	verb	+
Bird eats and sleeps with its flock, not predators.	eat				Bird		{'lemma': 'bird', 'Number': 'Sing'}	NOUN	eats				1	[]	{'sent_id': 'answers-20111108071852AAxbh5F_ans-0008', 'text': 'Birds eat and sleep with their flock, not predators.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0226', 'extended_role': 'sg'}	eat	SG -> PL	Bird	Bird eat and sleep with their flock, not predators.	[]	[]	0	0	0	False	False	False	4.664978651004655e-07	SV-#	eng	SG	PL	SV	verb	+
Birds eat and sleep with their flock, not predators.	eat				Birds		{'Number': 'Plur', 'lemma': 'bird'}	NOUN	eat				1	[]	{'sent_id': 'answers-20111108071852AAxbh5F_ans-0008', 'text': 'Birds eat and sleep with their flock, not predators.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0226', 'extended_role': 'pl'}	eats	PL -> SG	Birds	Birds eats and sleeps with its flock, not predators.	[]	[]	0	0	0	False	False	False	4.664978651004655e-07	SV-#	eng	PL	SG	SV	verb	+
And the star never rises, but I feel the bright eyes Of the beautiful ANNABEL LEE;	rise				star		{'lemma': 'star', 'Number': 'Sing'}	NOUN	rises,				2	[]	{'sent_id': 'GENTLE_poetry_annabel-16', 's_prominence': '2', 's_type': 'decl', 'transition': 'continue', 'text': 'And the stars never rise, but I feel the bright eyes Of the beautiful ANNABEL LEE;', 'treebank': 'UD_English-GENTLE/en_gentle-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0227', 'extended_role': 'sg'}	rise,	SG -> PL	And the star never	And the star never rise, but I feel the bright eyes Of the beautiful ANNABEL LEE;	[]	[]	0	0	0	False	False	False	1.3786056311924204e-05	SV-#	eng	SG	PL	SV	verb	+
And the stars never rise, but I feel the bright eyes Of the beautiful ANNABEL LEE;	rise				stars		{'Number': 'Plur', 'lemma': 'star'}	NOUN	rise,				2	[]	{'sent_id': 'GENTLE_poetry_annabel-16', 's_prominence': '2', 's_type': 'decl', 'transition': 'continue', 'text': 'And the stars never rise, but I feel the bright eyes Of the beautiful ANNABEL LEE;', 'treebank': 'UD_English-GENTLE/en_gentle-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0227', 'extended_role': 'pl'}	rises,	PL -> SG	And the stars never	And the stars never rises, but I feel the bright eyes Of the beautiful ANNABEL LEE;	[]	[]	0	0	0	False	False	False	1.3786056311924204e-05	SV-#	eng	PL	SG	SV	verb	+
In the final two steps, the dancer firmly stamps his or her feet on the ground.	stamp				dancer		{'lemma': 'dancer', 'Number': 'Sing'}	NOUN	stamps				2	[]	{'sent_id': 'newsgroup-groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700-0046', 'text': 'In the final two steps, the dancers firmly stamp their feet on the ground.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0228', 'extended_role': 'sg'}	stamp	SG -> PL	In the final two steps, the dancer firmly	In the final two steps, the dancer firmly stamp their feet on the ground.	[]	[]	0	0	0	False	False	False	4.595352103974735e-06	SV-#	eng	SG	PL	SV	verb	+
In the final two steps, the dancers firmly stamp their feet on the ground.	stamp				dancers		{'Number': 'Plur', 'lemma': 'dancer'}	NOUN	stamp				2	[]	{'sent_id': 'newsgroup-groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700-0046', 'text': 'In the final two steps, the dancers firmly stamp their feet on the ground.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0228', 'extended_role': 'pl'}	stamps	PL -> SG	In the final two steps, the dancers firmly	In the final two steps, the dancers firmly stamps his or her feet on the ground.	[]	[]	0	0	0	False	False	False	4.595352103974735e-06	SV-#	eng	PL	SG	SV	verb	+
Can you recommend where this company fits within the new organization?	fit				company		{'lemma': 'company', 'Number': 'Sing'}	NOUN	fits				2	[]	{'sent_id': 'email-enronsent09_01-0081', 'newpar id': 'email-enronsent09_01-p0033', 'text': 'Can you recommend where these companies each fit within the new organization?', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0229', 'extended_role': 'sg'}	fit	SG -> PL	Can you recommend where this company	Can you recommend where this company fit within the new organization?	[]	[]	0	0	0	False	False	False	1.7232570389905255e-06	SV-#	eng	SG	PL	SV	verb	+
Can you recommend where these companies each fit within the new organization?	fit				companies		{'Number': 'Plur', 'lemma': 'company'}	NOUN	fit				2	[]	{'sent_id': 'email-enronsent09_01-0081', 'newpar id': 'email-enronsent09_01-p0033', 'text': 'Can you recommend where these companies each fit within the new organization?', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0229', 'extended_role': 'pl'}	fits	PL -> SG	Can you recommend where these companies each	Can you recommend where these companies each fits within the new organization?	[]	[]	0	0	0	False	False	False	1.7232570389905255e-06	SV-#	eng	PL	SG	SV	verb	+
